datetime,open,high,low,close,volume,openinterest,ma5_over_ma10,dif_over_dea,mavol5_over_mavol10,plate
2004-03-02,12.89,13.16,11.9,12.21,31467965.0,0,,,,a
2004-03-03,12.0,12.23,11.78,11.91,9257258.0,0,,,,a
2004-03-04,11.86,12.11,11.7,11.94,5933821.0,0,,,,a
2004-03-05,11.9,12.17,11.7,11.75,5210158.0,0,,,,a
2004-03-08,11.73,11.75,11.35,11.53,5285623.0,0,,,,a
2004-03-09,11.5,11.71,11.43,11.68,3569055.0,0,,,,a
2004-03-10,11.7,11.83,11.52,11.71,3749538.0,0,,,,a
2004-03-11,11.69,11.87,11.58,11.71,3471516.0,0,,,,a
2004-03-12,11.71,11.77,11.52,11.63,2437847.0,0,,,,a
2004-03-15,11.6,11.7,11.48,11.68,2764125.0,0,,,,a
2004-03-16,11.7,11.95,11.6,11.83,3464953.0,0,,1,,a
2004-03-17,12.0,12.08,11.8,11.9,3403564.0,0,1,,,a
2004-03-18,12.0,12.0,11.47,11.57,3244439.0,0,,,,a
2004-03-19,11.52,11.66,11.36,11.64,2198255.0,0,,-1,,a
2004-03-22,11.59,11.8,11.52,11.59,1933837.0,0,,,,a
2004-03-23,11.51,11.58,11.39,11.46,1894735.0,0,-1,,,a
2004-03-24,11.46,11.53,11.36,11.45,1529617.0,0,,,,a
2004-03-25,11.45,11.56,11.36,11.54,1372359.0,0,,,,a
2004-03-26,11.5,11.6,11.42,11.43,930654.0,0,,,,a
2004-03-29,11.4,11.45,11.2,11.22,1475953.0,0,,,,a
2004-03-30,11.2,11.36,11.16,11.33,1314743.0,0,,,,a
2004-03-31,11.33,11.48,11.23,11.28,1695467.0,0,,,,a
2004-04-01,11.28,11.58,11.2,11.51,2477081.0,0,,,,a
2004-04-02,11.51,11.55,11.43,11.47,1121376.0,0,,,1.0,a
2004-04-05,11.48,11.52,11.38,11.52,1643751.0,0,1,1,,a
2004-04-06,11.52,11.68,11.52,11.61,1507278.0,0,,,,a
2004-04-07,11.63,11.68,11.41,11.44,1448040.0,0,,,,a
2004-04-08,11.45,11.49,11.28,11.3,1433716.0,0,,,-1.0,a
2004-04-09,11.36,11.38,11.18,11.2,1543353.0,0,,-1,,a
2004-04-12,11.18,11.18,10.96,11.0,1592462.0,0,-1,,,a
2004-04-13,11.03,11.18,10.95,10.98,1050487.0,0,,,,a
2004-04-14,11.0,11.06,10.49,10.62,1780240.0,0,,,,a
2004-04-15,10.6,10.68,10.05,10.13,1942041.0,0,,,1.0,a
2004-04-16,10.13,10.27,9.88,10.26,2165851.0,0,,,,a
2004-04-19,10.31,10.32,9.82,9.84,956427.0,0,,,,a
2004-04-20,9.85,10.11,9.85,10.06,1133635.0,0,,,,a
2004-04-21,10.06,10.16,9.95,10.04,605855.0,0,,,-1.0,a
2004-04-23,9.8,9.95,9.4,9.51,1088290.0,0,,,,a
2004-04-26,9.48,9.53,9.04,9.3,1388871.0,0,,,,a
2004-04-27,8.51,8.69,8.37,8.37,3457063.0,0,,,,a
2004-04-28,8.25,8.74,8.21,8.58,3405667.0,0,,,1.0,a
2004-04-29,8.64,8.8,8.55,8.71,2469950.0,0,,,,a
2004-04-30,8.72,8.82,8.56,8.71,1512380.0,0,,,,a
2004-05-10,8.7,8.75,8.5,8.53,734834.0,0,,,,a
2004-05-11,8.5,8.78,8.5,8.7,1080538.0,0,,,,a
2004-05-12,8.7,8.97,8.7,8.96,1503246.0,0,,,-1.0,a
2004-05-13,8.98,8.98,8.78,8.84,1092601.0,0,,,,a
2004-05-14,8.84,8.85,8.52,8.55,1076620.0,0,,,,a
2004-05-17,8.55,8.58,8.43,8.53,577829.0,0,1,,,a
2004-05-18,8.5,8.68,8.48,8.68,931457.0,0,,1,,a
2004-05-19,8.73,8.86,8.65,8.67,825969.0,0,-1,,,a
2004-05-20,8.66,8.72,8.46,8.51,612885.0,0,,,,a
2004-05-21,8.46,8.62,8.46,8.58,363051.0,0,,,,a
2004-05-24,8.48,8.51,7.72,7.82,5297822.0,0,,,1.0,a
2004-05-25,7.84,7.94,7.75,7.8,2283447.0,0,,-1,,a
2004-05-26,7.8,7.94,7.55,7.68,1408917.0,0,,,,a
2004-05-27,7.7,8.06,7.66,7.97,2323635.0,0,,,,a
2004-05-28,8.05,8.05,7.79,7.81,1235576.0,0,,,,a
2004-05-31,7.8,7.95,7.8,7.94,973840.0,0,,1,,a
2004-06-01,7.94,8.47,7.9,8.42,4671045.0,0,,,,a
2004-06-02,8.55,9.23,8.55,8.89,10786147.0,0,1,,,a
2004-06-03,8.8,9.0,8.56,8.85,4139704.0,0,,,,a
2004-06-04,8.79,8.89,8.6,8.7,1664991.0,0,,,,a
2004-06-07,8.7,8.82,8.5,8.55,1702579.0,0,,,,a
2004-06-08,8.53,8.58,8.22,8.28,1443909.0,0,,,,a
2004-06-09,8.24,8.4,8.01,8.06,1095380.0,0,,,-1.0,a
2004-06-10,8.06,8.2,7.9,8.0,1322791.0,0,-1,,,a
2004-06-11,7.98,8.45,7.98,8.13,1482900.0,0,,,,a
2004-06-14,8.13,8.13,7.77,7.93,1417140.0,0,,,,a
2004-06-15,7.92,8.22,7.73,8.15,651342.0,0,,,,a
2004-06-16,8.15,8.24,7.97,8.09,913269.0,0,,,,a
2004-06-17,8.09,8.2,7.8,7.81,696180.0,0,,,,a
2004-06-18,7.84,7.95,7.75,7.88,622476.0,0,,,,a
2004-06-21,7.8,8.19,7.7,8.16,738242.0,0,,,,a
