datetime,open,high,low,close,volume,openinterest,ma5_over_ma10,dif_over_dea,mavol5_over_mavol10,plate
1996-12-05,15.0,16.0,14.5,15.6,16755500.0,0,,,,a
1996-12-06,15.57,16.4,15.22,16.3,6641413.0,0,,1,,a
1996-12-09,16.8,18.49,16.6,18.1,6274483.0,0,,,,a
1996-12-10,18.1,18.9,17.5,18.55,5432549.0,0,,,,a
1996-12-11,18.6,19.4,18.23,18.9,4808516.0,0,,,,a
1996-12-12,18.91,19.0,17.51,17.68,3321200.0,0,1,,,a
1996-12-13,17.4,17.92,15.2,16.0,2605100.0,0,,-1,,a
1996-12-16,14.4,14.4,14.4,14.4,402800.0,0,,,,a
1996-12-17,12.96,13.88,12.96,12.96,1477600.0,0,-1,,,a
1996-12-18,12.05,14.1,12.0,13.88,2158389.0,0,,,,a
1996-12-19,13.9,13.99,12.49,12.49,1579800.0,0,,,,a
1996-12-20,11.99,12.2,11.48,11.6,1100898.0,0,,,,a
1996-12-23,12.0,12.3,11.7,12.16,801292.0,0,,,,a
1996-12-24,12.3,12.76,11.8,11.8,1366100.0,0,,,,a
1996-12-25,11.95,12.98,11.95,12.78,1382812.0,0,,,,a
1996-12-26,13.0,13.4,12.7,13.38,1782747.0,0,,,,a
1996-12-27,13.48,13.48,12.63,13.09,1115665.0,0,,,,a
1996-12-30,13.28,13.58,13.12,13.5,1339800.0,0,1,1,,a
1996-12-31,13.5,13.5,12.8,13.0,874700.0,0,,,,a
1997-01-02,13.2,13.3,12.96,13.22,490851.0,0,,,,a
1997-01-03,13.22,13.3,12.18,12.65,584000.0,0,,,,a
1997-01-06,12.3,12.49,12.0,12.18,350600.0,0,,,,a
1997-01-07,12.1,12.5,11.95,12.5,304720.0,0,-1,,,a
1997-01-08,12.5,12.5,12.17,12.4,180100.0,0,,,,a
1997-01-09,12.3,12.6,12.3,12.4,311200.0,0,,,,a
1997-01-10,12.58,12.8,12.42,12.8,411039.0,0,,,,a
1997-01-13,12.9,13.2,12.9,13.06,546750.0,0,,,,a
1997-01-14,13.05,13.05,12.48,12.6,477050.0,0,,,,a
1997-01-15,12.6,12.68,12.5,12.68,231618.0,0,1,,1.0,a
1997-01-16,12.61,12.88,12.54,12.63,198755.0,0,,,,a
1997-01-17,12.68,12.75,12.6,12.73,250400.0,0,,,,a
1997-01-20,12.7,12.75,12.6,12.66,231850.0,0,,,-1.0,a
1997-01-21,12.7,12.99,12.7,12.7,397700.0,0,,,,a
1997-01-22,12.94,12.95,12.6,12.83,317255.0,0,,,,a
