datetime,open,high,low,close,volume,openinterest,ma5_over_ma10,dif_over_dea,mavol5_over_mavol10,plate
1997-10-15,8.0,8.18,7.81,7.88,31085817.0,0,,,,a
1997-10-16,7.9,8.2,7.83,8.18,12315308.0,0,,1,,a
1997-10-17,8.2,8.21,7.9,7.98,7754116.0,0,,-1,,a
1997-10-20,7.96,8.28,7.94,8.16,8009943.0,0,,1,,a
1997-10-21,8.26,8.38,8.14,8.23,6022434.0,0,,,,a
1997-10-22,8.16,8.23,7.79,7.81,6985273.0,0,1,-1,,a
1997-10-23,7.85,8.0,7.8,7.83,3227651.0,0,-1,,,a
1997-10-24,7.85,7.95,7.65,7.78,3122947.0,0,,,,a
1997-10-27,7.8,8.2,7.61,7.99,5109684.0,0,,,,a
1997-10-28,8.1,8.25,7.82,7.86,5672829.0,0,,,,a
1997-10-29,7.8,7.98,7.69,7.85,2127478.0,0,,,,a
1997-10-30,7.81,7.98,7.63,7.65,3741205.0,0,,,,a
1997-10-31,7.6,7.74,7.53,7.68,2313466.0,0,,,,a
1997-11-03,7.7,7.75,7.52,7.59,1438560.0,0,,,,a
1997-11-04,7.6,7.7,7.53,7.66,1189768.0,0,,,,a
1997-11-05,7.6,7.79,7.49,7.62,1748844.0,0,,,,a
1997-11-06,7.68,7.76,7.4,7.47,1966313.0,0,,,,a
1997-11-07,7.53,7.55,7.31,7.41,1846637.0,0,,,,a
1997-11-10,7.38,7.78,7.38,7.6,2502563.0,0,,,,a
1997-11-11,7.6,7.6,7.31,7.5,895621.0,0,,,,a
1997-11-12,7.5,7.5,7.31,7.32,878200.0,0,,,,a
1997-11-13,7.3,7.4,7.18,7.39,1207768.0,0,,,,a
1997-11-14,7.4,7.5,7.31,7.31,1042559.0,0,,,,a
1997-11-17,7.38,7.5,7.18,7.24,860147.0,0,,,,a
1997-11-18,7.23,7.25,7.02,7.1,1347531.0,0,,,,a
1997-11-19,7.02,7.18,7.02,7.09,873723.0,0,,,,a
1997-11-20,7.1,7.1,7.01,7.04,1121580.0,0,,,,a
1997-11-21,7.0,7.03,6.79,6.88,1638901.0,0,,,,a
1997-11-24,6.8,6.86,6.61,6.63,1256653.0,0,,,1.0,a
1997-11-25,6.6,6.81,6.52,6.78,1025984.0,0,,,,a
1997-11-26,6.8,6.95,6.66,6.9,1000136.0,0,,,,a
1997-11-27,6.9,6.92,6.6,6.64,758635.0,0,,,,a
1997-11-28,6.45,6.79,6.45,6.78,860524.0,0,,,-1.0,a
1997-12-01,6.76,6.78,6.65,6.67,531982.0,0,,,,a
1997-12-02,6.67,6.7,6.6,6.62,461934.0,0,,,,a
1997-12-03,6.62,6.65,6.54,6.58,516971.0,0,,,,a
1997-12-04,6.58,6.75,6.48,6.69,857734.0,0,,,,a
1997-12-05,6.72,7.03,6.69,6.87,2584243.0,0,,1,1.0,a
1997-12-08,6.95,7.1,6.9,6.94,1716155.0,0,,,,a
1997-12-09,6.94,6.94,6.8,6.86,747100.0,0,1,,,a
