datetime,open,high,low,close,volume,openinterest,ma5_over_ma10,dif_over_dea,mavol5_over_mavol10,plate
2011-02-01,20.0,20.5,19.31,19.73,6362149.0,0,,,,a
2011-02-09,19.61,19.95,19.32,19.37,2111858.0,0,,,,a
2011-02-10,19.37,21.31,19.36,21.31,5906931.0,0,,1,,a
2011-02-11,21.9,22.1,21.33,21.84,16648404.0,0,,,,a
2011-02-14,21.98,22.63,21.66,22.3,12846021.0,0,,,,a
2011-02-15,22.56,22.95,22.33,22.46,10248451.0,0,1,,,a
2011-02-16,22.02,23.18,22.02,23.04,9382759.0,0,,,,a
2011-02-17,22.86,23.8,22.86,23.06,9011481.0,0,,,,a
2011-02-18,22.9,23.35,22.52,22.64,6686791.0,0,,,,a
2011-02-21,22.35,23.1,22.35,22.68,3884827.0,0,,,,a
2011-02-22,22.65,23.15,22.18,22.22,5107798.0,0,,,,a
2011-02-23,22.2,22.74,22.01,22.4,3305661.0,0,,-1,,a
2011-02-24,22.4,22.78,22.2,22.53,1782980.0,0,-1,,,a
2011-02-25,22.53,22.89,22.1,22.78,2614519.0,0,,,,a
2011-02-28,23.41,24.69,23.22,24.34,7451493.0,0,1,1,,a
2011-03-01,24.14,24.6,23.68,23.86,4411067.0,0,,,,a
2011-03-02,23.79,24.15,23.21,23.96,3020234.0,0,,,,a
2011-03-03,24.0,24.44,23.5,23.57,2299621.0,0,,,,a
2011-03-04,23.41,23.74,22.86,23.49,2486139.0,0,,,1.0,a
2011-03-07,23.68,23.86,23.2,23.83,2403690.0,0,,,-1.0,a
2011-03-08,24.0,24.05,23.57,23.96,2158468.0,0,,,,a
2011-03-09,23.81,24.24,23.1,23.48,3063813.0,0,,,,a
2011-03-10,23.21,23.31,22.5,22.83,3162297.0,0,-1,-1,,a
2011-03-11,22.55,23.3,22.55,22.93,2030799.0,0,,,,a
2011-03-14,22.71,23.48,22.6,23.45,2388916.0,0,,,,a
2011-03-15,23.35,23.49,22.83,23.36,1917678.0,0,,,1.0,a
2011-03-16,23.36,24.08,23.3,23.86,2794578.0,0,,,-1.0,a
2011-03-17,23.71,23.99,23.51,23.59,1802551.0,0,,,,a
2011-03-18,23.8,23.9,23.45,23.6,936907.0,0,1,,,a
2011-03-21,23.57,23.95,23.48,23.87,1437150.0,0,,,,a
2011-03-22,23.82,23.82,23.02,23.15,1325584.0,0,,,,a
2011-03-23,23.18,23.58,23.06,23.52,1422293.0,0,,,,a
2011-03-24,23.26,24.05,23.26,23.85,1977843.0,0,,,,a
