datetime,open,high,low,close,volume,openinterest,ma5_over_ma10,dif_over_dea,mavol5_over_mavol10,plate
1996-04-18,6.75,6.95,6.6,6.77,20604757.0,0,,,,a
1996-04-19,6.75,7.49,6.74,7.48,19009029.0,0,,1,,a
1996-04-22,7.65,7.76,7.1,7.3,14129766.0,0,,,,a
1996-04-23,7.2,7.47,7.15,7.42,6198199.0,0,,,,a
1996-04-24,7.54,8.07,7.4,8.0,11698545.0,0,,,,a
1996-04-25,8.0,8.17,7.5,7.55,8463634.0,0,1,,,a
1996-04-26,7.64,8.1,7.55,7.85,8839265.0,0,,,,a
1996-04-29,8.1,8.4,7.81,8.15,6846144.0,0,,,,a
1996-04-30,8.15,8.24,6.5,7.6,4020940.0,0,,,,a
1996-05-02,8.0,8.0,7.0,7.4,3351612.0,0,,-1,,a
1996-05-03,7.1,7.34,7.06,7.11,920104.0,0,,,,a
1996-05-06,7.05,7.35,7.02,7.2,1028871.0,0,-1,,,a
1996-05-07,8.0,8.0,7.31,7.84,3469171.0,0,,,,a
1996-05-08,7.61,8.26,7.58,7.92,7993220.0,0,,1,,a
1996-05-09,7.76,8.1,7.76,8.04,3869173.0,0,,,,a
1996-05-13,9.69,9.8,8.88,8.97,10173474.0,0,1,,1.0,a
1996-05-14,8.92,8.96,8.43,8.5,5318763.0,0,,,,a
1996-05-15,8.5,8.8,8.45,8.8,1841260.0,0,,,,a
1996-05-16,8.88,8.88,8.5,8.52,3134577.0,0,,,,a
1996-05-17,8.78,8.9,8.6,8.83,3012186.0,0,,,,a
1996-05-20,8.84,8.84,8.54,8.57,2549350.0,0,,,-1.0,a
1996-05-21,8.5,8.62,7.88,7.88,1430300.0,0,,,,a
1996-05-22,7.9,8.23,7.88,8.08,1487357.0,0,-1,-1,,a
1996-05-23,8.08,8.14,7.7,7.8,1100500.0,0,,,,a
1996-05-24,7.72,7.79,7.52,7.69,754100.0,0,,,,a
1996-05-27,7.69,7.73,7.57,7.6,428400.0,0,,,,a
1996-05-28,7.7,7.88,7.62,7.75,379500.0,0,,,,a
1996-05-29,7.75,7.88,7.71,7.83,361250.0,0,,,,a
1996-05-30,7.83,7.86,7.58,7.6,627192.0,0,,,,a
1996-05-31,7.6,7.86,7.5,7.75,669100.0,0,,,,a
1996-06-03,7.75,7.79,7.55,7.6,694100.0,0,,,,a
1996-06-04,7.65,8.25,7.64,8.25,1797116.0,0,1,,,a
1996-06-05,8.25,8.45,8.1,8.42,2019433.0,0,,1,1.0,a
1996-06-06,8.42,8.5,8.05,8.23,1718600.0,0,,,,a
1996-06-07,8.39,8.48,8.3,8.37,2016450.0,0,,,,a
1996-06-10,7.8,8.2,7.7,8.19,3219456.0,0,,,,a
1996-06-11,8.18,8.2,7.9,7.95,4416400.0,0,,,,a
1996-06-12,8.0,8.58,7.9,8.55,5863930.0,0,,,,a
1996-06-13,8.55,8.59,8.38,8.47,2140494.0,0,,,,a
1996-06-14,8.47,8.61,8.3,8.43,2271570.0,0,,,,a
1996-06-17,8.45,8.5,8.18,8.23,1054100.0,0,,,,a
1996-06-19,8.5,8.75,8.38,8.5,4124180.0,0,,,,a
1996-06-20,8.2,8.75,8.2,8.55,1990145.0,0,,,-1.0,a
1996-06-21,8.9,9.1,8.7,8.94,4616991.0,0,,,,a
1996-06-24,9.1,9.36,9.1,9.21,3346564.0,0,,,,a
1996-06-25,8.88,9.08,8.71,8.92,2642160.0,0,,,1.0,a
1996-06-26,8.93,9.0,8.82,8.98,2135031.0,0,,,-1.0,a
1996-06-27,9.05,9.1,8.68,8.78,2913953.0,0,,,1.0,a
1996-06-28,6.6,6.6,6.3,6.45,1939560.0,0,,,-1.0,a
1996-07-01,6.15,6.3,5.9,5.95,1556105.0,0,-1,-1,,a
1996-07-02,5.92,6.06,5.85,6.0,713944.0,0,,,,a
1996-07-03,6.05,6.2,5.9,5.93,827605.0,0,,,,a
1996-07-04,5.93,5.97,5.65,5.78,1561990.0,0,,,,a
1996-07-05,5.75,5.76,5.56,5.7,1113162.0,0,,,,a
1996-07-08,5.65,5.75,5.5,5.62,1606232.0,0,,,,a
1996-07-09,5.6,5.66,5.42,5.5,1382051.0,0,,,,a
1996-07-10,5.5,5.98,5.46,5.85,1987027.0,0,,,,a
